-1108.9649552656797	0.9502600251245705	1.1155700151784458	0.2034129436178396	2.7049559905518206	0.11327518557651926	0.14088057699859588	0.05396635570414731	1.9381388420064256	0.020236686080077244	14925.580105335559
-1108.085941460704	1.9388477695048112	2.5109793633250526	0.09829548488041735	0.8651918989157328	0.14766638761787518	0.17589793150697522	0.11452971239232079	2.043142553832819	0.019935546348619448	14984.488349193494
-1104.0973825311335	1.5173051952073835	1.971379340281852	0.11421344838060833	7.7138485632073674	0.16097621505184947	0.19120752168762173	0.11484372341062267	1.8198241108922546	0.020142488514979396	14935.106284599615
-1118.5919442423983	1.2186286673434004	1.552026539374017	0.12888429649042948	0.5116441910950328	0.1182342403863122	0.1403951512359075	0.06589815882399364	2.2458745838464362	0.018928340202338804	15198.56493386706
-1107.5322273984873	2.3453842878053717	2.8037845874471867	0.08630742372858577	0.12727445734414866	0.1464843210889377	0.180283592311893	0.12263431595967575	2.0143473873191295	0.019707316035439546	14994.692840303518
-1116.7285434075584	1.4366245879756372	1.5513157772782764	0.123983306582131	0.27556416691838126	0.11585331281126723	0.15262802564772468	0.07198433146326332	2.236633035113086	0.018692544566228774	15162.434881348352
-1108.2458517800255	1.2347141774551227	1.5197682454996353	0.15332863562842242	2.1449333505096306	0.13481606142534186	0.16262772907870116	0.08072468535155086	2.0811646015228558	0.019713254072022502	14918.732857485717
-1108.7520315869126	1.1477841892855012	1.2022352982967996	0.17063828073754514	2.393166966884526	0.12523391605169584	0.16923984438255912	0.07018322542323813	2.0089819891773355	0.02019446020197196	14940.903170888094
-1182.1903033907838	0.8538708590545556	0.7846816459781802	0.0678935228717081	0.6864899046123188	0.15611042912826495	0.25425655708974343	0.06576439645171546	1.2559353148207633	0.01422607008201916	15980.193445252951
-1107.9028369957673	2.629091796079205	2.3726743118806257	0.07970604584753622	0.9076842036435514	0.14497848764497656	0.19792829619344748	0.1270010764045509	1.9527330118885748	0.019525480091692672	15045.536769775437
-1105.8454897083227	2.1730327711875965	2.3783389099126775	0.09578359626045815	2.4503637029481635	0.1466505725329193	0.18652967028955386	0.12050923076115452	1.9832545729773001	0.019855998762818985	14961.634493653843
-1105.4411184040018	2.07457618270354	2.328773766965416	0.08902398067540818	6.408927237235246	0.1575735217205883	0.19847544319465335	0.12932288835624983	1.8868590666799077	0.01922689840889425	14979.072267532882
-1107.0897740529956	2.242595441113032	3.137536874807486	0.08907904224608265	1.1067047332658633	0.1515848755099967	0.17611793287597963	0.12701652450788392	2.039092116577068	0.020365161924048608	14932.017025148858
